Claim_ID,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Customer_Income,Location_City,Location_State,Location_Zipcode,Policy_Number,Policy_Type,Policy_Start_Date,Policy_End_Date,Policy_Premium,Agent_ID,Agent_Name,Claim_Date,Claim_Amount,Claim_Status,Claim_Reason,Previous_Claims,Accident_Type,Fraud_Flag,Policy_Age_Days,Days_Since_Policy_Start,Customer_Lifetime_Days,Claim_to_Premium_Ratio,Premium_to_Claim_Ratio,Claim_Frequency,Customer_Value_Index,Indicator_Claim_Before_Policy,Indicator_Recent_Policy_High_Claim,Indicator_Claim_Exceeds_Premium,Indicator_Extreme_Claim,Indicator_Repeat_Claimant,Risk_Score,Customer_Segment,Rule_Fraud,ML_IsoForest,ML_LOF,ML_DBSCAN,ML_OCSVM,Fraud_Probability,Fraud_Risk_Score,Suspicious_Flag
CLM00071,C00335,Karen Hernandez,48.0,Male,86142.85508564857,Chicago,IL,60601,P00373,Home,2024-01-27,2025-01-26,26353.0,A056,Agent William Garcia,2024-04-25,226127.0,Pending,Fire,2,Fire,0,89,89,365,8.580692900239063,0.1165407050020563,2,20.444487414907325,0,0,1,1,0,25,At Risk,0,0,0,0,0,0.0,0,0
CLM00072,C00341,Christopher Rodriguez,20.0,Male,63692.67717064609,Houston,TX,77001,P00858,Home,2023-02-25,2024-02-25,73026.0,A040,Agent Nancy Wilson,2023-05-21,34452.0,Approved,Fire,2,Fire,0,85,85,365,0.4717771752526497,2.119644723092999,5,21.16178340995693,0,0,0,0,0,20,Regular,0,0,0,0,0,0.0,0,0
CLM00073,C00357,Susan Hernandez,48.0,Female,75636.45743554621,Los Angeles,CA,90001,P01121,Auto,2022-01-05,2023-01-05,8756.0,A043,Agent Charles Brown,2022-12-11,48976.0,Rejected,Property Damage,4,Single Vehicle,0,340,340,365,5.593421653723161,0.178781443972558,4,18.70175024089604,0,0,1,0,1,35,Regular,0,0,0,0,0,0.0,0,0
CLM00074,C00534,Joseph Jackson,26.0,Male,33590.86773831447,New York,NY,10001,P00225,Health,2024-11-21,2025-11-21,9149.0,A060,Agent Jane Wilson,2025-04-30,240414.0,Rejected,Medical Procedure,6,Medical Treatment,0,160,160,365,26.27762597005137,0.0380551881338025,3,17.597499251907774,0,0,1,1,1,35,VIP,0,1,0,0,0,0.2,20,0
CLM00075,C00207,John Taylor,52.0,Male,65939.69346466372,New York,NY,10001,P00609,Auto,2025-01-27,2026-01-27,60533.0,A048,Agent Jessica Williams,2025-08-31,193830.0,Pending,Collision,1,Multi Vehicle,0,216,216,365,3.2020550773958005,0.3122994376515503,5,21.41429263771328,0,0,1,1,0,25,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00076,C00587,Richard Martin,48.0,Female,66928.96418993952,Chicago,IL,60601,P00399,Auto,2021-10-07,2022-10-07,56200.0,A021,Agent Barbara Taylor,2022-01-08,185703.0,Pending,Property Damage,2,Single Vehicle,0,93,93,365,3.30432384341637,0.3026337754371227,6,20.94944684796556,0,0,1,1,0,25,VIP,0,0,0,0,0,0.0,0,0
CLM00077,C00666,Barbara Wilson,34.0,Female,64645.07394322007,Los Angeles,CA,90001,P00641,Health,2025-04-18,2026-04-18,22504.0,A066,Agent Barbara Moore,2025-12-10,249720.0,Rejected,Medical Procedure,3,Medical Treatment,0,236,236,365,11.096693921080696,0.0901169309626782,7,19.71182117732248,0,0,1,1,1,35,VIP,0,0,0,0,0,0.0,0,0
CLM00078,C00001,Michael Miller,49.0,Female,45712.97163947264,New York,NY,10001,P00980,Home,2024-07-30,2025-07-30,20173.0,A041,Agent Linda Martin,2025-03-11,36218.0,Rejected,Fire,7,Fire,1,224,224,365,1.795370049075497,0.5569882378927605,6,18.56279620255063,0,0,1,0,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00079,C00661,Christopher Martinez,72.0,Female,69476.65841823575,New York,NY,10001,P00628,Auto,2022-02-05,2023-02-05,21563.0,A042,Agent John Martinez,2022-12-12,118918.0,Approved,Collision,0,Multi Vehicle,1,310,310,365,5.514909799193062,0.1813266284330379,3,21.12748028762345,0,0,1,1,0,25,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00080,C00145,Barbara Miller,27.0,Female,73131.07217267659,Chicago,IL,60601,P00064,Auto,2022-10-16,2023-10-16,66580.0,A029,Agent Nancy Hernandez,2023-09-07,246781.0,Pending,Theft,7,Theft,0,326,326,365,3.706533493541604,0.26979386581625,6,20.226726590437703,0,0,1,1,1,35,VIP,0,0,0,0,0,0.0,0,0
CLM00081,C00074,Thomas Anderson,30.0,Female,75741.69207484904,Houston,TX,77001,P01177,Auto,2021-12-17,2022-12-17,64972.0,A049,Agent Charles Thomas,2022-05-05,125277.0,Approved,Property Damage,3,Single Vehicle,0,139,139,365,1.928169057440128,0.51862672318143,8,20.93050136830948,0,0,1,1,1,35,VIP,0,0,0,0,0,0.0,0,0
CLM00082,C00584,Linda Williams,62.0,Female,43586.35363296579,New York,NY,10001,P00233,Home,2023-07-08,2024-07-07,32312.0,A046,Agent Nancy Hernandez,2024-04-26,278084.0,Approved,Fire,4,Fire,1,293,293,365,8.606214409507304,0.1161951065145783,6,19.45625543863529,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00083,C00451,Robert Davis,59.0,Female,68255.61853872996,Chicago,IL,60601,P00592,Auto,2022-02-12,2023-02-12,36808.0,A057,Agent David Jones,2022-07-07,257702.0,Pending,Theft,0,Theft,0,145,145,365,7.00124972831993,0.1428316427501532,6,21.644485524804,0,0,1,1,0,25,VIP,0,0,0,0,0,0.0,0,0
CLM00084,C00446,John Johnson,57.0,Male,97935.85965307897,New York,NY,10001,P00362,Auto,2021-12-03,2022-12-03,16373.0,A009,Agent Nancy Williams,2022-09-02,345330.0,Approved,Property Damage,2,Single Vehicle,0,273,273,365,21.09143101447505,0.0474126198129325,4,20.096844678884803,0,0,1,1,0,25,VIP,0,1,1,0,0,0.35,35,0
CLM00085,C00157,Thomas Wilson,41.0,Male,44925.27671285021,Los Angeles,CA,90001,P00192,Auto,2023-06-27,2024-06-26,38773.0,A006,Agent Sarah Gonzalez,2024-02-08,286028.0,Pending,Property Damage,6,Single Vehicle,1,226,226,365,7.376989141928662,0.13555665878865,3,19.332325133124705,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00086,C00366,Elizabeth Jones,31.0,Male,43683.79430069123,New York,NY,10001,P00177,Auto,2024-10-05,2025-10-05,79071.0,A007,Agent Jessica Davis,2024-12-28,143377.0,Pending,Natural Disaster,4,Single Vehicle,0,84,84,365,1.8132690872759925,0.5514901274262957,5,20.35339602352456,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00087,C00356,Linda Taylor,43.0,Female,66823.03949633287,New York,NY,10001,P00729,Auto,2024-05-17,2025-05-17,50039.0,A028,Agent Karen Davis,2024-07-11,153239.0,Approved,Theft,1,Theft,1,55,55,365,3.062391334758888,0.3265421987875149,6,21.23721400310577,0,0,1,1,0,25,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00088,C00249,Mary Anderson,49.0,Male,76543.66498072048,Chicago,IL,60601,P00714,Auto,2023-01-25,2024-01-25,70774.0,A042,Agent Charles Moore,2023-10-19,53385.0,Pending,Collision,6,Multi Vehicle,1,267,267,365,0.754302427445107,1.3257282008054696,7,20.46695347387525,0,0,0,1,1,20,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00089,C00110,Nancy Hernandez,45.0,Female,89070.68154314633,Chicago,IL,60601,P00076,Health,2021-09-14,2022-09-14,38104.0,A024,Agent Charles Wilson,2022-08-23,289734.0,Rejected,Medical Procedure,5,Medical Treatment,0,343,343,365,7.603768633214361,0.1315137332863937,6,20.15350058318705,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00090,C00004,Karen Anderson,41.0,Male,114403.3833317924,New York,NY,10001,P00561,Auto,2023-07-14,2024-07-13,29661.0,A015,Agent Thomas Rodriguez,2024-04-12,289779.0,Pending,Natural Disaster,0,Single Vehicle,0,273,273,365,9.769697582684334,0.1023573136769745,4,21.94507426292905,0,0,1,1,0,25,High Fraud Risk,0,1,1,0,1,0.5,50,1
CLM00091,C00071,Elizabeth Rodriguez,54.0,Female,42856.84887167434,Chicago,IL,60601,P00339,Auto,2021-07-20,2022-07-20,76092.0,A034,Agent Elizabeth Rodriguez,2022-07-05,265106.0,Pending,Natural Disaster,3,Single Vehicle,1,350,350,365,3.484019345003417,0.2870248127164229,3,20.5190247984933,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00092,C00057,Thomas Williams,28.0,Female,69649.4483048637,New York,NY,10001,P01083,Health,2023-12-29,2024-12-28,43210.0,A004,Agent William Hernandez,2024-05-27,197560.0,Rejected,Medical Procedure,2,Medical Treatment,0,150,150,365,4.57208979402916,0.2187183640413039,2,20.726444999467365,0,0,1,1,0,25,Regular,0,0,0,0,0,0.0,0,0
CLM00093,C00631,Richard Moore,41.0,Male,74280.00988184183,New York,NY,10001,P00927,Auto,2023-09-03,2024-09-02,29105.0,A041,Agent Michael Davis,2023-12-12,349060.0,Approved,Theft,0,Theft,0,100,100,365,11.993128328465898,0.0833810806165129,2,21.49426240867005,0,0,1,1,0,25,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00094,C00426,Joseph Jones,52.0,Male,58543.42174686254,New York,NY,10001,P00737,Auto,2024-09-22,2025-09-22,72486.0,A035,Agent Jessica Wilson,2024-11-23,23599.0,Approved,Natural Disaster,5,Single Vehicle,0,62,62,365,0.3255663162541732,3.071570829272426,5,20.37691326090369,0,0,0,0,1,20,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00095,C00542,Richard Moore,32.0,Female,29703.05550628271,New York,NY,10001,P00783,Auto,2021-07-07,2022-07-07,7495.0,A028,Agent Jane Miller,2022-03-06,36366.0,Pending,Theft,1,Theft,0,242,242,365,4.852034689793196,0.2060991035582687,4,18.52784943745902,0,0,1,0,0,25,Regular,0,1,1,0,1,0.5,50,1
CLM00096,C00172,Jessica Gonzalez,38.0,Male,77127.97588646944,Los Angeles,CA,90001,P00192,Home,2024-10-06,2025-10-06,66810.0,A018,Agent Joseph Thomas,2025-08-26,224545.0,Approved,Fire,1,Fire,0,324,324,365,3.3609489597365663,0.2975350152530673,6,21.66968221444886,0,0,1,1,0,25,VIP,0,0,0,0,0,0.0,0,0
CLM00097,C00058,John Lopez,48.0,Female,35085.22442576024,New York,NY,10001,P00359,Auto,2022-03-12,2023-03-12,63681.0,A036,Agent Jessica Moore,2022-10-27,144726.0,Rejected,Collision,3,Multi Vehicle,0,229,229,365,2.272671597493758,0.4400107789892624,2,20.1408825288788,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00098,C00429,Karen Martin,47.0,Male,67706.34759457674,New York,NY,10001,P00359,Auto,2023-04-28,2024-04-27,18709.0,A040,Agent Elizabeth Rodriguez,2024-02-01,213673.0,Approved,Theft,5,Theft,0,279,279,365,11.4208669624245,0.0875590271115208,5,19.16793572112803,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00099,C00685,Jessica Thomas,31.0,Male,63074.50211891056,Chicago,IL,60601,P00997,Health,2023-08-11,2024-08-10,18998.0,A024,Agent Richard Gonzalez,2024-03-27,315896.0,Pending,Medical Procedure,7,Medical Treatment,0,229,229,365,16.62785556374355,0.0601400460911185,2,18.824719334447146,0,0,1,1,1,35,High Value,0,0,0,0,0,0.0,0,0
CLM00100,C00446,Linda Anderson,45.0,Male,37140.59404338754,Los Angeles,CA,90001,P01038,Auto,2021-01-26,2022-01-26,24921.0,A051,Agent Karen Smith,2022-01-09,164210.0,Rejected,Collision,4,Multi Vehicle,0,348,348,365,6.589221941334618,0.1517629864198282,4,19.036494022960056,0,0,1,1,1,35,VIP,0,0,0,0,0,0.0,0,0
CLM00101,C00514,Joseph Jackson,50.0,Male,71215.69052736468,Chicago,IL,60601,P00623,Home,2021-12-21,2022-12-21,28556.0,A001,Agent Jessica Jones,2022-03-03,172084.0,Rejected,Fire,5,Fire,1,72,72,365,6.026194144838213,0.1659422142674508,2,19.641331330041623,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00102,C00399,Thomas Garcia,61.0,Male,81076.04104069807,Los Angeles,CA,90001,P01047,Auto,2021-12-06,2022-12-06,77375.0,A050,Agent Joseph Hernandez,2022-05-18,123401.0,Pending,Collision,7,Multi Vehicle,0,163,163,365,1.594843295638126,0.6270208507224415,3,20.480120241140373,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00103,C00634,David Anderson,24.0,Female,41243.49920169754,Chicago,IL,60601,P00910,Auto,2021-09-04,2022-09-04,42235.0,A024,Agent Joseph Rodriguez,2022-03-25,169200.0,Rejected,Theft,2,Theft,1,202,202,365,4.00615603172724,0.2496158392434988,4,20.17964103744877,0,0,1,1,0,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00104,C00246,Jessica Rodriguez,52.0,Male,70275.71901824417,New York,NY,10001,P00321,Auto,2023-06-26,2024-06-25,65390.0,A062,Agent John Moore,2024-03-22,191226.0,Rejected,Theft,2,Theft,0,270,270,365,2.9243921088851508,0.3419514082813006,3,21.149693959756487,0,0,1,1,0,25,High Value,0,0,0,0,0,0.0,0,0
CLM00105,C00638,Jane Lopez,52.0,Male,137054.6298130944,Houston,TX,77001,P00965,Health,2022-10-21,2023-10-21,55454.0,A019,Agent Robert Johnson,2023-10-18,271661.0,Rejected,Medical Procedure,6,Medical Treatment,0,362,362,365,4.898853103473149,0.2041294112883336,6,20.805533862190217,0,0,1,1,1,35,VIP,0,1,1,1,1,0.6,60,1
CLM00106,C00335,John Davis,53.0,Male,82711.31280361197,New York,NY,10001,P00421,Auto,2023-07-17,2024-07-16,23922.0,A043,Agent Nancy Jones,2023-08-26,35004.0,Pending,Natural Disaster,0,Single Vehicle,0,40,40,365,1.4632555806370704,0.6834076105587933,2,21.40566548204346,0,0,1,0,0,25,At Risk,0,0,0,0,1,0.15,15,0
CLM00107,C00158,Elizabeth Jones,59.0,Female,73027.82502611596,Los Angeles,CA,90001,P00035,Health,2025-02-07,2026-02-07,22700.0,A007,Agent Christopher Miller,2025-05-06,54429.0,Pending,Medical Procedure,6,Medical Treatment,0,88,88,365,2.3977533039647576,0.4170570835400246,4,19.28280587088384,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00108,C00460,Thomas Rodriguez,40.0,Female,75179.38440986535,Houston,TX,77001,P01164,Auto,2022-06-18,2023-06-18,72251.0,A067,Agent Nancy Martin,2022-10-11,316935.0,Approved,Property Damage,0,Single Vehicle,0,115,115,365,4.386582884665956,0.2279678798491804,5,22.41553377576135,0,0,1,1,0,25,VIP,0,0,0,0,0,0.0,0,0
CLM00109,C00154,Mary Garcia,33.0,Female,55263.62786519982,Los Angeles,CA,90001,P00593,Auto,2024-11-29,2025-11-29,48948.0,A060,Agent Christopher Smith,2025-02-22,118912.0,Pending,Property Damage,0,Single Vehicle,0,85,85,365,2.429353599738498,0.4116321313240043,5,21.71838403663377,0,0,1,1,0,25,VIP,0,0,0,0,0,0.0,0,0
CLM00110,C00099,Barbara Jackson,37.0,Female,61637.48278772645,New York,NY,10001,P00793,Auto,2023-01-22,2024-01-22,69686.0,A074,Agent David Williams,2023-09-12,120470.0,Pending,Natural Disaster,4,Single Vehicle,1,233,233,365,1.728754699652728,0.5784510666555989,4,20.571342255753525,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00111,C00616,Christopher Davis,79.0,Male,22654.69614816504,Houston,TX,77001,P00446,Auto,2023-10-02,2024-10-01,64547.0,A041,Agent Nancy Brown,2024-04-03,199815.0,Approved,Collision,1,Multi Vehicle,0,184,184,365,3.095651230886021,0.3230338062708004,4,20.410124185282204,0,0,1,1,0,35,High Fraud Risk,0,1,1,0,1,0.5,50,1
CLM00112,C00102,Christopher Johnson,55.0,Female,27745.68257620697,Los Angeles,CA,90001,P01003,Auto,2024-01-11,2025-01-10,43942.0,A028,Agent Jessica Lopez,2024-11-08,288077.0,Pending,Collision,7,Multi Vehicle,1,302,302,365,6.555846342906559,0.1525356067995709,2,18.84201985062908,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00113,C00018,Robert Taylor,37.0,Female,81779.01193934731,New York,NY,10001,P01127,Home,2024-06-03,2025-06-03,16578.0,A013,Agent Jessica Thomas,2024-07-09,100115.0,Rejected,Fire,4,Fire,0,36,36,365,6.03902762697551,0.1655895719922089,4,19.41816979731596,0,0,1,1,1,35,VIP,0,0,0,0,0,0.0,0,0
CLM00114,C00641,Mary Wilson,45.0,Female,38445.10444141387,Los Angeles,CA,90001,P00982,Auto,2022-09-19,2023-09-19,71461.0,A063,Agent Thomas Jones,2023-09-09,231040.0,Approved,Property Damage,0,Single Vehicle,0,355,355,365,3.233092176152027,0.30930141966759,5,21.733893769793696,0,0,1,1,0,25,VIP,0,0,0,0,0,0.0,0,0
CLM00115,C00118,Jessica Garcia,34.0,Female,73591.95497869351,New York,NY,10001,P00479,Health,2023-07-22,2024-07-21,45090.0,A016,Agent Karen Thomas,2024-07-01,14881.0,Rejected,Medical Procedure,5,Medical Treatment,1,345,345,365,0.330028831226436,3.0300383038774275,4,20.130947295383027,0,0,0,0,1,20,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00116,C00605,Thomas Wilson,34.0,Female,64329.1717916395,Chicago,IL,60601,P00241,Auto,2022-01-17,2023-01-17,36639.0,A067,Agent Elizabeth Williams,2022-07-31,191660.0,Pending,Property Damage,6,Single Vehicle,0,195,195,365,5.231037965009962,0.1911666492747573,6,19.63472686970384,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00117,C00179,William Anderson,45.0,Male,46967.99304788366,New York,NY,10001,P00987,Auto,2023-11-24,2024-11-23,39685.0,A075,Agent Christopher Martin,2024-08-17,19782.0,Pending,Theft,1,Theft,0,267,267,365,0.4984754945193398,2.006116671721767,6,20.6528030317639,0,0,0,0,0,10,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00118,C00306,Joseph Hernandez,77.0,Male,72678.38044636023,Chicago,IL,60601,P01017,Auto,2024-09-22,2025-09-22,67297.0,A020,Agent Richard Garcia,2025-07-02,223380.0,Pending,Property Damage,2,Single Vehicle,1,283,283,365,3.319315868463676,0.3012668994538454,4,21.21205788897659,0,0,1,1,0,35,High Fraud Risk,0,0,1,0,0,0.15,15,0
CLM00119,C00036,Sarah Miller,18.0,Female,63729.08629538855,New York,NY,10001,P00325,Home,2023-10-03,2024-10-02,59548.0,A078,Agent Richard Rodriguez,2024-03-13,261085.0,Pending,Fire,5,Fire,0,162,162,365,4.384446161080137,0.228078978110577,3,20.26517487243624,0,0,1,1,1,45,High Value,0,0,0,0,0,0.0,0,0
CLM00120,C00286,Nancy Rodriguez,35.0,Male,77048.66669592448,New York,NY,10001,P00876,Auto,2023-03-22,2024-03-21,59278.0,A037,Agent David Williams,2024-01-10,245168.0,Pending,Collision,1,Multi Vehicle,0,294,294,365,4.135902020985864,0.2417852248254258,5,21.54903887728496,0,0,1,1,0,25,High Value,0,0,0,0,0,0.0,0,0
CLM00121,C00356,Elizabeth Wilson,33.0,Female,57705.27117066202,Houston,TX,77001,P00424,Auto,2022-04-11,2023-04-11,6633.0,A007,Agent Elizabeth Thomas,2023-02-19,24688.0,Rejected,Property Damage,7,Single Vehicle,0,314,314,365,3.7219960802050354,0.2686730395333765,6,17.683474751847697,0,0,1,0,1,35,High Fraud Risk,0,1,0,0,1,0.35,35,0
CLM00122,C00523,Sarah Anderson,52.0,Male,77315.10388340242,New York,NY,10001,P00507,Auto,2025-09-08,2026-09-08,34270.0,A038,Agent Barbara Davis,2025-11-24,327730.0,Pending,Theft,6,Theft,0,77,77,365,9.563174788444703,0.1045677844567174,4,19.751760077002285,0,0,1,1,1,35,VIP,0,0,0,0,0,0.0,0,0
CLM00123,C00157,Joseph Davis,26.0,Female,53309.97528318103,Houston,TX,77001,P00708,Auto,2021-08-30,2022-08-30,7357.0,A043,Agent Susan Thomas,2022-07-23,73032.0,Pending,Collision,3,Multi Vehicle,0,327,327,365,9.926872366453718,0.1007366633804359,3,18.40099191518471,0,0,1,1,1,35,High Fraud Risk,0,0,1,0,0,0.15,15,0
CLM00124,C00337,Karen Taylor,37.0,Female,46933.41534852576,New York,NY,10001,P01166,Auto,2021-07-11,2022-07-11,21824.0,A017,Agent Karen Hernandez,2022-03-15,18360.0,Pending,Natural Disaster,4,Single Vehicle,0,247,247,365,0.841275659824047,1.1886710239651417,2,19.137812834609825,0,0,0,0,1,20,Regular,0,0,0,0,0,0.0,0,0
CLM00125,C00457,Susan Anderson,71.0,Female,68099.63421921911,New York,NY,10001,P00803,Auto,2023-08-26,2024-08-25,44763.0,A010,Agent William Davis,2024-02-28,52475.0,Pending,Collision,2,Multi Vehicle,0,186,186,365,1.1722851462145074,0.8530347784659361,3,20.73925201751748,0,0,1,1,0,25,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00126,C00029,Mary Miller,26.0,Female,78357.23894109552,New York,NY,10001,P00279,Auto,2022-06-19,2023-06-19,70347.0,A031,Agent Karen Garcia,2022-09-18,100489.0,Pending,Theft,6,Theft,0,91,91,365,1.4284759833397302,0.7000467712883998,5,20.484318905796908,0,0,1,1,1,35,VIP,0,0,0,0,0,0.0,0,0
CLM00127,C00502,David Miller,76.0,Female,80649.30521102293,Los Angeles,CA,90001,P00416,Home,2023-09-21,2024-09-20,6143.0,A050,Agent Christopher Taylor,2024-03-10,24238.0,Approved,Fire,5,Fire,0,171,171,365,3.9456291714146174,0.2534450037131776,3,18.22917451269642,0,0,1,0,1,45,At Risk,0,1,1,0,1,0.5,50,1
CLM00128,C00045,Nancy Martinez,22.0,Male,50315.31854267497,Chicago,IL,60601,P00976,Health,2024-01-28,2025-01-27,46944.0,A019,Agent Barbara Davis,2024-06-05,334859.0,Pending,Medical Procedure,3,Medical Treatment,0,129,129,365,7.133158657123381,0.1401903487736629,3,20.196481174832087,0,0,1,1,1,45,High Value,0,0,0,0,0,0.0,0,0
CLM00129,C00495,Susan Garcia,64.0,Female,45846.61068762439,Houston,TX,77001,P00995,Auto,2024-09-15,2025-09-15,62017.0,A062,Agent Karen Jones,2024-10-22,189917.0,Pending,Collision,4,Multi Vehicle,0,37,37,365,3.062337746101876,0.3265479130356945,2,20.158782462515124,0,0,1,1,1,35,Regular,0,0,0,0,0,0.0,0,0
CLM00130,C00640,William Johnson,51.0,Male,75492.68106858674,Chicago,IL,60601,P00971,Auto,2022-01-04,2023-01-04,6298.0,A048,Agent Barbara Jones,2022-11-13,145646.0,Pending,Property Damage,2,Single Vehicle,0,313,313,365,23.12575420768498,0.0432418329373961,4,18.88116611035189,0,0,1,1,0,25,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00131,C00435,Sarah Brown,31.0,Male,58809.49287876399,Chicago,IL,60601,P00985,Auto,2023-08-02,2024-08-01,15362.0,A017,Agent Barbara Thomas,2024-06-20,196408.0,Rejected,Property Damage,2,Single Vehicle,0,323,323,365,12.785314412185912,0.078214736670604,3,19.523098485583706,0,0,1,1,0,25,Regular,0,0,0,0,0,0.0,0,0
CLM00132,C00149,Sarah Anderson,18.0,Female,39512.2471733142,Houston,TX,77001,P01197,Auto,2022-07-05,2023-07-05,44606.0,A075,Agent Jane Rodriguez,2022-11-06,243271.0,Rejected,Collision,3,Multi Vehicle,0,124,124,365,5.453773035017711,0.1833592988888934,4,19.90369525711024,0,0,1,1,1,45,High Value,0,0,0,0,0,0.0,0,0
CLM00133,C00043,Sarah Brown,41.0,Male,35044.33636070301,Los Angeles,CA,90001,P01122,Auto,2022-08-09,2023-08-09,30021.0,A071,Agent Sarah Williams,2023-04-01,294391.0,Approved,Theft,6,Theft,0,235,235,365,9.806169015022816,0.1019766229266519,1,18.82811156533646,0,0,1,1,1,25,Dormant,0,0,0,0,0,0.0,0,0
CLM00134,C00115,Christopher Johnson,69.0,Male,31397.17244078735,Los Angeles,CA,90001,P01007,Auto,2023-12-14,2024-12-13,45979.0,A027,Agent Christopher Martinez,2024-03-29,50469.0,Pending,Natural Disaster,5,Single Vehicle,0,106,106,365,1.0976532764957916,0.9110344964235472,5,19.29865370260769,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00135,C00326,Robert Davis,38.0,Male,62614.81154572183,Houston,TX,77001,P00910,Auto,2021-10-01,2022-10-01,29761.0,A057,Agent Jessica Martin,2022-08-12,168452.0,Pending,Property Damage,2,Single Vehicle,0,315,315,365,5.660159268841773,0.1766734737491986,5,20.247098938737864,0,0,1,1,0,25,VIP,0,0,0,0,0,0.0,0,0
CLM00136,C00270,Nancy Martin,66.0,Male,31282.75697641121,Chicago,IL,60601,P00268,Home,2022-03-10,2023-03-10,14841.0,A025,Agent Joseph Anderson,2023-01-01,287973.0,Pending,Fire,3,Fire,0,297,297,365,19.4038811400849,0.0515360815076413,2,18.56967687679899,0,0,1,1,1,35,At Risk,0,0,1,0,0,0.15,15,0
CLM00137,C00538,Thomas Martinez,62.0,Female,60204.66122039174,Chicago,IL,60601,P00430,Auto,2024-10-12,2025-10-12,63415.0,A045,Agent Christopher Martin,2025-04-16,138797.0,Rejected,Natural Disaster,1,Single Vehicle,0,186,186,365,2.188709295907908,0.4568902786083272,3,21.369813582675047,0,0,1,1,0,25,Regular,0,0,0,0,0,0.0,0,0
CLM00138,C00505,Jane Martin,30.0,Male,69242.06948526541,Los Angeles,CA,90001,P00319,Health,2024-04-09,2025-04-09,31077.0,A055,Agent David Rodriguez,2024-08-23,190074.0,Approved,Medical Procedure,4,Medical Treatment,0,136,136,365,6.116227435080607,0.1634994791502257,8,19.880149262039,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00139,C00680,Robert Garcia,47.0,Male,47995.66245682411,Chicago,IL,60601,P00709,Health,2024-09-05,2025-09-05,13432.0,A041,Agent Karen Williams,2025-01-01,24006.0,Rejected,Medical Procedure,2,Medical Treatment,0,118,118,365,1.7872245384157237,0.5595267849704241,3,19.185648835066747,0,0,1,0,0,25,VIP,0,0,0,0,0,0.0,0,0
CLM00140,C00264,Linda Smith,46.0,Female,52293.7280627648,Los Angeles,CA,90001,P00057,Auto,2021-05-16,2022-05-16,55538.0,A078,Agent Nancy Thomas,2022-01-31,83616.0,Pending,Property Damage,4,Single Vehicle,0,260,260,365,1.5055637581475747,0.6642030233448144,3,20.18001655996077,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00141,C00263,Barbara Johnson,46.0,Male,73242.61349042093,Houston,TX,77001,P00785,Home,2022-12-21,2023-12-21,6832.0,A011,Agent Barbara Anderson,2023-06-16,63130.0,Rejected,Fire,2,Fire,1,177,177,365,9.240339578454332,0.1082211309995248,2,18.93229313486901,0,0,1,1,0,25,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM00142,C00129,Robert Davis,68.0,Female,35243.69002346302,New York,NY,10001,P00680,Auto,2024-07-11,2025-07-11,54043.0,A047,Agent Christopher Miller,2025-06-26,270279.0,Pending,Property Damage,6,Single Vehicle,1,350,350,365,5.001184242177525,0.1999526415296786,2,19.421666945377144,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
